title,law_url,sysid,law_group,law_type
พระราชบัญญัติคุ้มครองการดำเนินงานของศูนย์เตรียมความพร้อมป้องกันภัยพิบัติแห่งเอเชีย พ.ศ. 2561,https://www.krisdika.go.th/librarian/get?sysid=809207&ext=htm,809207,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสำนักเลขานุการองค์กรสำรองข้าวฉุกเฉินของอาเซียนบวกสาม พ.ศ. 2559 ,https://www.krisdika.go.th/librarian/get?sysid=755650&ext=htm,755650,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของทบวงการพลังงานหมุนเวียนระหว่างประเทศ พ.ศ. 2559 ,https://www.krisdika.go.th/librarian/get?sysid=744018&ext=htm,744018,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสำนักงานวิจัยเศรษฐกิจมหภาคของภูมิภาคอาเซียน+3 พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=738797&ext=htm,738797,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการประชุมภาคีอนุสัญญาว่าด้วยการค้าระหว่างประเทศซึ่งชนิดสัตว์ป่าและพืชป่าที่ใกล้สูญพันธุ์ ครั้งที่ 16 ในประเทศไทยพ.ศ. 2556,https://www.krisdika.go.th/librarian/get?sysid=682371&ext=htm,682371,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสถาบันความร่วมมือเพื่อพัฒนาเศรษฐกิจลุ่มน้ำโขง พ.ศ. 2552 ,https://www.krisdika.go.th/librarian/get?sysid=617691&ext=htm,617691,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสมาคมประชาชาติแห่งเอเชียตะวันออกเฉียงใต้ พ.ศ. 2551 ,https://www.krisdika.go.th/librarian/get?sysid=590655&ext=htm,590655,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การสนธิสัญญาการป้องกันร่วมกันแห่งเอเชียอาคเนย์ พ.ศ. 2503,https://www.krisdika.go.th/librarian/get?sysid=318897&ext=htm,318897,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติ คุ้มครองการดำเนินงานขององค์การความร่วมมือ ด้านอวกาศแห่งเอเชียแปซิฟิก พ.ศ. 2550 ,https://www.krisdika.go.th/librarian/get?sysid=569464&ext=htm,569464,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การดาวเทียมเคลื่อนที่ระหว่างประเทศ พ.ศ. 2550 ,https://www.krisdika.go.th/librarian/get?sysid=533619&ext=htm,533619,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การโทรคมนาคมแห่งเอเชียและแปซิฟิก พ.ศ. 2522,https://www.krisdika.go.th/librarian/get?sysid=302303&ext=htm,302303,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของศูนย์พัฒนาการประมงแห่งเอเชียตะวันออกเฉียงใต้ พ.ศ. 2514,https://www.krisdika.go.th/librarian/get?sysid=318889&ext=htm,318889,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติอาวุธปืน เครื่องกระสุนปืน วัตถุระเบิด ดอกไม้เพลิง และสิ่งเทียมอาวุธปืน พ.ศ. 2490 (Update ล่าสุด) ,https://www.krisdika.go.th/librarian/get?sysid=306653&ext=htm,306653,อาวุธ,พระราชบัญญัติ
พระราชบัญญัติศุลกากร พุทธศักราช 2469 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=594179&ext=htm,594179,อาวุธ,พระราชบัญญัติ
พระราชบัญญัติศุลกากร พ.ศ. 2560,https://www.krisdika.go.th/librarian/get?sysid=776904&ext=htm,776904,อาวุธ,พระราชบัญญัติ
พระราชบัญญัติวิธีปฏิบัติเกี่ยวกับการกักกันตามประมวลกฎหมายอาญา พ.ศ. 2510 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=394439&ext=htm,394439,อาวุธ,พระราชบัญญัติ
พระราชบัญญัติวิธีปฏิบัติเกี่ยวกับการกักขังตามประมวลกฎหมายอาญา พ.ศ. 2506 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=396103&ext=htm,396103,อาวุธ,พระราชบัญญัติ
พระราชบัญญัติลักษณะปกครองท้องที่ พระพุทธศักราช 2457 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=621417&ext=htm,621417,อาวุธ,พระราชบัญญัติ
